track_id,song_id,artist_id,artist_name,song_title,genre,match_1_title,match_2_title,match_3_title,match_1_word_count,match_2_word_count,match_3_word_count,cosine_match_1,cosine_match_2,cosine_match_3
TRFBWEC128F42B8346,SOFDFBL12CF5F89018,AR5FP401187FB523C9,Bob Dylan,When The Deal Goes Down,folk,Strings,Framed Then Failed,Hold Me So Tight,489.0,200.0,191.0,SOVDWUN12AB0188590,SOJYFKQ12A6D4FDB28,SOIMEIT12A8C134F25
TRDVYVJ128F426F7C0,SOXYGEE12CF5F875CF,AR5FP401187FB523C9,Bob Dylan,With God On Our Side,folk,Into Battle,Kinky Sex Makes the World Go 'Round,Thanks For Nothing,271.0,491.0,139.0,SOLECZU12AB017DAAC,SODNKEP12A8C134E4C,SOSAJHT12AB0186AF8
TREKVGV128E0788976,SOSHHZB12A6701F0C5,ARN5NHX1187FB4F755,The Smashing Pumpkins,Terrapin,folk,We Are In Love,Embraceable you,Black Is The Color,253.0,97.0,123.0,SOIKZCP12A8C130073,SOBOKBX12D02191E53,SODHZEN12AC960DA00
TRUUBKE128F426F5C0,SONBFSZ12AF729E7A3,ARSF0K11187B9AF319,James Taylor,On The 4th of July,folk,Standing,Proud To Fall,Stavesail,319.0,254.0,69.0,SODECSA12AB0183964,SOZXIPX12A67ADAC00,SOZWTQN12A8C13EFBE
TRJZYIT128F426D5BE,SONYMBG12CF5826721,ARSF0K11187B9AF319,James Taylor,Company Man,folk,Chinese Arithmetic,The Strawberry Roan,It's Not OK [Live From London],225.0,498.0,384.0,SONNBCG12A81C20957,SOSSWMD12AB0184E2A,SOAJCWB12A8C13F7F8
TRYOIZM128F14567A0,SODRUMV12A6D4F7A58,ARTBSEF1187FB3CBDE,Jimmy Buffett,Ace,folk,Old Hippie,The Hourglass,El Lute,413.0,889.0,310.0,SOQMCNT12AB01852AE,SOIWGDT12AB018A591,SOGBCIL12A8C137779
TRQYFLB128E078941E,SOBRYFG12AF72A1BAE,ARGHBVV1187FB4D57A,Ryan Adams,How Do You Keep Love Alive,folk,Goodbye Young Tutor_ You've Now Outgrown Me,Southern Hospitality,Ain't No Woman (Like The One I've Got),150.0,347.0,355.0,SOKQASI12A58A7CD01,SOXJTYV12AB018331B,SOFZHCT12A6D4FA4F3
TRZUSDI128F4259806,SOXBQDJ12A6D4F93CC,ARGHBVV1187FB4D57A,Ryan Adams,When The Stars Go Blue,folk,Laughing At Life,In The Blue Of The Evening,Static Age,125.0,90.0,106.0,SONRZHN12A8C13663D,SOBTAZY12A8C13B377,SOJDPYG12A6310E289
TRWUFEW128F14782F3,SOBCLWO12A6D4F83AD,AR90WS41187FB3F064,Ray LaMontagne,Forever My Friend,folk,Call Me,Straight From The Heart,Make You Sweat (LP Version),274.0,354.0,402.0,SOUMTGW12A8C13AE05,SODPWFR12A6D4F7D1B,SOOLLHO12A67020EE8
TRPZXTD128F14856D4,SOFZRDV12A6D4FACB1,AR90WS41187FB3F064,Ray LaMontagne,How Come [Acoustic Mix],folk,Everybody Everybody,Begin Again,Demons Annoying Me,293.0,213.0,188.0,SOYSZFQ12A58A7C2DD,SOMINND12AAFF439E8,SOVDTZJ12AB017F9AC
TRIOKOC128F4267572,SOIOLFS12D021989DD,ARTQ8QP1187FB3D220,Leonard Cohen,Chelsea Hotel #2,folk,One Time We Lived,Come Get To This,Weekenders,338.0,256.0,246.0,SODURIG12AB0180D20,SOCGJGQ12AB018AA78,SOFSYNS12AB0181FA1
TREBQMO128F42828DB,SOOHIHR12AF72A7053,ARIDDOM1187B9A1360,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,Take Me,Don't Get Around Much Anymore,Revenge,446.0,130.0,522.0,SOZNYZV12A6D4F862A,SOKHAHZ12A8C138045,SOQOIDA12AF72A1430
TRIQKDQ128F146F504,SOVWOMM12A6D4F8484,ARCJKV91187FB46210,KT Tunstall,Change,folk,Hindsight,Angst In My Pants,So Alone,372.0,263.0,453.0,SOZJITS12A6D4F7775,SORORST12A8C144DFF,SOFFZDC12A8C136C50
TRBFURI128F1455498,SOLMCFH12A58A7FACE,ARCJKV91187FB46210,KT Tunstall,Under The Weather,folk,Where I Stand,Love 101,I've Got You Under My Skin,236.0,180.0,231.0,SOAMZHU12A670213BE,SOCEAZO12A58A7CF92,SOKJKPG12A8C144326
TRVLECJ128E078235B,SOSJLXU12A6310F2B2,AR0L04E1187B9AE90C,The Verve,So Sister,folk,Miss Ann,By The Time I Get To Phoenix,When She's Gone,241.0,128.0,205.0,SOCMDLQ12A8C1376BD,SOAETWT12A8C141E29,SOUOPUN12AB0181895
TRMLKKJ128E0798A59,SONNMHJ12A67AE098E,AR8886N1187B9B330A,Liz Phair,Lost Tonight,folk,Out of Character,Even Cowgirls Get The Blues,Disco,387.0,226.0,115.0,SOBANVU12AB01879A7,SOMCQVX12A8C134FCB,SOHGAWO12A6D4F8F9E
TRYBZQD12903CD1380,SONJLBP12AB018A66C,AR9UC071187B9B76FD,The Pogues,Sunnyside Of The Street,folk,On The Sunny Side Of The Street,Dead End Street,Fannin Street,144.0,459.0,233.0,SOFGYOY12A81C22D0D,SOSJXTY12A58A7B450,SOSJLXE12A58A75AD9
TRHYZQR128F428F5C5,SOAWESO12A8C13AC4E,ARRH63Y1187FB47783,Kanye West,Can't Tell Me Nothing,hip hop,I La La La Love You,Interlude 5,These Boots Are Made For Walkin',191.0,1903.0,381.0,SOJXPFY12A6D4F80F7,SOONCPO12AF72A1986,SOOMIBO12A8C142F94
TRPQDHV128E07845CB,SOWZAHB12AF72A4B46,ARRH63Y1187FB47783,Kanye West,Graduation Day,hip hop,Crossing the Boundary,I'm,Black Opera,664.0,487.0,729.0,SOJTWQJ12AF729CEF8,SOIUPEX12A6D4F8E02,SOWYWPP12A81C20850
TRHAGFQ128F428B8EA,SOLBUFV12A67020A39,ARRH63Y1187FB47783,Kanye West,Wake Up Mr. West,hip hop,Keep Your Shit The Hardest,Like Nothing Else,Honest Expression,915.0,237.0,933.0,SOOXHHT12AF72A3EAB,SOPPTJO12AB017F01F,SOUZUFC12A8C14222C
TRQXYGU128E079236A,SOIJTSI12A6701FD8B,ARTDQRC1187FB4EFD4,Black Eyed Peas,A8,hip hop,Man In The Mirror,Dla Niego,Blues For Suckers,1543.0,36.0,502.0,SOFHEBR12CF5F892C7,SOFHGOE12A8C139836,SOIFRQN12A81C220D7
TRBUESY128F92F81F6,SOVVVXC12AB017F162,ARTDQRC1187FB4EFD4,Black Eyed Peas,Boom Boom Guetta,hip hop,Steady Beat Convention,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),We Gonna Rock,91.0,560.0,312.0,SOFEZKG12A8C13A62E,SOPWGZI12AB018332B,SOENGNL12AB018E1BD
TRPDBLM128E0792367,SOZRPOY12A8C1455F5,ARTDQRC1187FB4EFD4,Black Eyed Peas,Communication,hip hop,Guitar Playin',I'm That Type Of Ni**a,All For One (Explicit) (2006 Remastered LP Version),605.0,907.0,931.0,SOSSWOB12A8C1384FA,SOIVWOX12CF5827585,SOMPSML12A6D4FADB0
TRLINLH128F9346400,SOROKRP12AF729F9B4,ARTDQRC1187FB4EFD4,Black Eyed Peas,One Tribe,hip hop,The Illest Brother,Yours (Live),Jerusalem,819.0,187.0,480.0,SOBCPJM12AF72A4F1D,SOSUUFB12AB017F629,SOPJZCC12A8C13FF7B
TREPPUG128F9301FAB,SOBRREA12A6701C403,ARTDQRC1187FB4EFD4,Black Eyed Peas,Sexy,hip hop,Naked,In The Kitchen,Let It Flow,516.0,398.0,347.0,SOLMEOG12A8C142046,SOJYYAN12A58A790B1,SOMYTNE12A6D4F9199
TRBBVNR128E078E1E4,SOCMYLF12A67020A4D,ARTDQRC1187FB4EFD4,Black Eyed Peas,Tell Your Momma Come,hip hop,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Back In The Day (Explicit LP Version),Show Me The Money,560.0,549.0,469.0,SOPWGZI12AB018332B,SOQZJYN12A67020315,SOYBJUW12A8C142108
TRTJVGX128E078EB1C,SOUNVLC12A6701C406,ARTDQRC1187FB4EFD4,Black Eyed Peas,The Apl Song,hip hop,Flow On (Move Me No Mountain),Overdose (Album Version),Party For Your Right To Fight,646.0,1206.0,306.0,SOHYFRP12AF72A5859,SOLEAYZ12A8AE4793E,SONJIBN12A6D4F9720
TRDJOCY128F4294CD5,SOTHRKJ12A6701C2D8,ARRH63Y1187FB47783,Kanye West,Diamonds From Sierra Leone,hip hop,Flow On (Move Me No Mountain),Honest Expression,Bad Mutha,646.0,933.0,768.0,SOHYFRP12AF72A5859,SOUZUFC12A8C14222C,SOIRTUC12AB0182042
TREADOS128E078EC1F,SORAWSB12A6701FBC8,ARTH9041187FB43E1F,Eminem,If I Had,hip hop,I'm So Glad,Honest Expression,That's What It Is,247.0,933.0,623.0,SOFEZEP12AC468D10E,SOUZUFC12A8C14222C,SOZACUR12AB017FEAF
TRHPAVK128E078EC9C,SOKJZZN12A6701C77A,ARTH9041187FB43E1F,Eminem,Ken Kaniff,hip hop,Soopaman Luva 3,Faulty,Hair,756.0,360.0,718.0,SOQGHJU12A670203E4,SOVQDCR12A8C13BB65,SOOENST12AC9E1344B
TRGLNKG128F9307689,SOFVLYU12AB017F502,ARTH9041187FB43E1F,Eminem,My Darling,hip hop,The Illest Brother,Interlude 5,Rock It Like That,819.0,1903.0,518.0,SOBCPJM12AF72A4F1D,SOONCPO12AF72A1986,SOGNGEM12AB017D94D
TRCHZXW128E079288A,SOMEJDK12D0219BB71,ARTH9041187FB43E1F,Eminem,8 Mile,hip hop,Book Of Life,Flow On (Move Me No Mountain),Mainstream,569.0,646.0,863.0,SOLIKYJ12A8C13F7DA,SOHYFRP12AF72A5859,SOTGYAV12A8C139BF5
TRCDLUM128F9331CA9,SOOOJWM12A8C13AC0E,ARPDVPJ1187B9ADBE9,Usher,Love Was Here,hip hop,All Of Me,Baby Come Back,Billie Jean,181.0,538.0,370.0,SOLLPDP12CF5F87EC1,SOUCZAI12A6701DF5D,SOLATUE12A58A78846
TRPMNRL128F9302AD7,SOEVGOY12AB0181053,ARCGJ6U1187FB4D01F,Akon,Be With You,hip hop,Random I Am (Album Version),Revenge,Ain't No Way (You Won't Love Me),343.0,522.0,514.0,SOOBIDA12A8AE474EA,SOQOIDA12AF72A1430,SOJPTRM12A8C14003B
TRRIRMX128F92E6272,SOILRPD12A6701E38C,ARCGJ6U1187FB4D01F,Akon,Locked Up,hip hop,Room In My Head,Shanghaid,Blues For Suckers,134.0,198.0,502.0,SOZGJBC12AF72A3C56,SOEDRKT12A6D4F7FD5,SOIFRQN12A81C220D7
TRCEYQJ128E07862DE,SOAUEBB12A67020DC4,ARLGIX31187B9AE9A0,Jay-Z,So Ghetto,hip hop,Strictly 4 My N.I.G.G.A.Z.,Right Now,From What I Was Told,921.0,529.0,717.0,SOSKAYL12AB01884DE,SOSVLMC12A58A7E294,SOJKIAH12A8C138EC3
TRZGUNN128E07862F7,SOGFJJE12A58A80C35,ARLGIX31187B9AE9A0,Jay-Z,Heart Of The City (Ain't No Love),hip hop,Strictly 4 My N.I.G.G.A.Z.,Superstar (Double Murder = Double Platinum),Who Run It,921.0,599.0,855.0,SOSKAYL12AB01884DE,SOAYKMF12A8C13A58A,SODDVWG12A8C13F35B
TRTVTYS128E0792887,SORCZHK12A6701FFB0,ARTH9041187FB43E1F,Eminem,Rabbit Run,hip hop,She Ain't Afraid,Overdose (Album Version),Mainstream,1102.0,1206.0,863.0,SOWQRYJ12AB0189461,SOLEAYZ12A8AE4793E,SOTGYAV12A8C139BF5
TRBEBJO128C719646B,SORXHBR12AF72A5DA5,ARCBD0U1187FB466EF,Nelly,Splurge,hip hop,Around The Way [Explicit Album Version],Keep Your Shit The Hardest,Claimin' True,736.0,915.0,471.0,SOMPBDC12A6D4F9687,SOOXHHT12AF72A3EAB,SOGZIZN12A8C13836F
TRMWYIH128E078DCA6,SOMTUPP12A6701FC38,ARCBD0U1187FB466EF,Nelly,St. Louie,hip hop,Wrap Sumden,From What I Was Told,Just Another Day,468.0,717.0,596.0,SOTUHWK12A6310D7E5,SOJKIAH12A8C138EC3,SORVRGP12A6310FF58
TRHXTHR128F145E864,SOTUHWK12A6310D7E5,ARCBD0U1187FB466EF,Nelly,Wrap Sumden,hip hop,Contact Blitt,Trife Life,Pack The Pipe,380.0,877.0,694.0,SODERKP12A8C1360EC,SOBNZZI12A8C139954,SOIIBZR12A6D4F67DC
TRQRAKE128F9322866,SOJQLHA12AB017F7D4,ARLGIX31187B9AE9A0,Jay-Z,Soon You'll Understand,hip hop,Pack The Pipe,Interlude 5,The Illest Brother,694.0,1903.0,819.0,SOIIBZR12A6D4F67DC,SOONCPO12AF72A1986,SOBCPJM12AF72A4F1D
TRCDAUA128E0784644,SOAZMZB12A6701D958,ARLGIX31187B9AE9A0,Jay-Z,Encore,hip hop,Overdose (Album Version),Peace_ Prosperity & Paper,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),1206.0,517.0,560.0,SOLEAYZ12A8AE4793E,SOZOGEB12A8C13123A,SOPWGZI12AB018332B
TRBCPZS128F145ECC1,SOOKDOU12D0219A1C0,ARCBD0U1187FB466EF,Nelly,Say Now,hip hop,Universal Prayer,Oh Na Na Na,Take This City,446.0,56.0,287.0,SOIEOOR12A8C144460,SOZYNTT12A8C138164,SOFUKYO12A8C13C61D
TRWFVOW128E0793847,SOZDHYB12A679D7E52,ARZER7I1187FB385AF,Dr. Dre,Been There Done That,hip hop,The Illest Brother,Just Another Day,Marie Laveau,819.0,719.0,303.0,SOBCPJM12AF72A4F1D,SOCOTIV12A8C139CB2,SOSHDIY12AB0188522
TRWZWOX128F935A084,SOTYTWT12A58A7BBEE,AR9LJ9D1187FB4303D,Sean Kingston,Magical,hip hop,I Love You Babe,Waiting For The Day,I Still Love You,340.0,569.0,501.0,SOWJYSB12A8C131F92,SOCREJX12A6D4F7A4B,SOTGISK12D02193153
TRXGBGU128F935A092,SOGKYFP12AB0185ED3,AR9LJ9D1187FB4303D,Sean Kingston,Over,hip hop,Do It Again,I'm Gon' Change,Switch,296.0,596.0,538.0,SOASOKL12AB0185D12,SOQWCBD12A8C137B09,SOZWLHR12A8C13F211
TRFKPZK128F935A08D,SOJHMSM12AB0185233,AR9LJ9D1187FB4303D,Sean Kingston,Wrap U Around Me,hip hop,Jack U Off (LP Version),Never Letchu Go,House Rent Boogie,272.0,379.0,126.0,SOENAXE12A8C13C13A,SOMQTBN12A8C13A622,SOJRESH12A8C138246
TRWVTDX128F931ECEF,SOUOEMP12A8C13866E,ARDDMYP1187B9B8AE4,M.I.A.,Paper Planes,hip hop,Plumskinzz (Loose Hoe_ God & Cupid),Monkey Suit,Just Like Greta,833.0,57.0,230.0,SOIUWJT12AB0184B9F,SOHINVD12A8C13B74B,SOPHTMG12A6701E609
TRWTZGX128F149535F,SOQFNGB12A6D4FA61E,AR9RYZP1187FB36C6A,Thousand Foot Krutch,Set It Off,hip hop,Physical Stamina,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Right Now,417.0,1746.0,529.0,SOFJSZH12A6D4F5ED3,SOELYON12AB01876A3,SOSVLMC12A58A7E294
TRCACEF128F42434D7,SOEFLLL12AF72A15EA,AR7NPRY1187B9ADE15,Ludacris,Ho,hip hop,Mambo Swing,Up On The House Top,Live On Mars,267.0,204.0,32.0,SOOTUPB12AB0187321,SOESZKG12AB0186E28,SOVXVKS12A8C13AB8B
TRCQNWN128F92EA07D,SOEARQO12AB017F7F0,ARVTAI41187B9B8B67,Wu-Tang Clan,The What,hip hop,Rowdy Rowdy,The Worst,Strictly 4 My N.I.G.G.A.Z.,500.0,769.0,921.0,SOKMCHV12D02194FF6,SOLMMHP12A6D4F814C,SOSKAYL12AB01884DE
TRYHHXT128F4276F89,SOKMCHV12D02194FF6,AR23C041187FB4D534,50 Cent,Rowdy Rowdy,hip hop,From What I Was Told,Real Muthaphuckkin' G's,I Don't Want To Talk About It,717.0,765.0,549.0,SOJKIAH12A8C138EC3,SOKUPXC12A81C232A6,SOLYAYO12A8C13C04D
TRIGDUK128E0784045,SOFXFJC12A6310E2F1,ARZ5H0P1187B98A1DD,Snoop Dogg,Bang Out,hip hop,1st Booty On Duty,Ho's A Housewife,Arrested (Insert) (Explicit),1052.0,799.0,225.0,SOJZEVI12A58A7648A,SOREKHT12AB0186F11,SOFLOGQ12A6D4F653E
TRNVKOI128E0799173,SOIYRHZ12A67AD8126,ARZ5H0P1187B98A1DD,Snoop Dogg,Snoopafella (Edited),hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Soopaman Luva 3,Mortal City,1746.0,756.0,667.0,SOELYON12AB01876A3,SOQGHJU12A670203E4,SOIFEFO12AB017D3C3
TRLVRJP128F93519FB,SOOENST12AC9E1344B,ARZYMH91187B99CEFC,Atmosphere,Hair,hip hop,Caroline (Album Version),I Can Change,Interlude 5,251.0,570.0,1903.0,SOBKJLC12A6D4F83C4,SOZAXBV12A8AE48BEF,SOONCPO12AF72A1986
TRBZXAC12903CBB0CE,SOHAYPC12A6D4FB7A7,ARZYMH91187B99CEFC,Atmosphere,Happymess,hip hop,Interlude 5,The Right to Write Me Off,Birthday Card,1903.0,409.0,722.0,SOONCPO12AF72A1986,SOMKNSW12A58A7750C,SONBUCS12A81C20848
TRUNSXQ128E078B97D,SOALPQQ12A6701F302,ARN0YZ71187B9BA57B,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Love Struck,Can't Get Enough Of You,I Can't Stand It,321.0,223.0,187.0,SODLMGE12A6D4F8B22,SOLGENH12A8C13E6D6,SOYTUDS12A6D4F7804
TRFUJLG128F4255312,SOELKTY12A8C135CCC,ARN0YZ71187B9BA57B,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,When I Die,Stuck In The Middle,G Up,356.0,381.0,161.0,SODRCYU12A8C13A553,SOSNACR12A6D4FADE1,SOMYBOF12A8C139A8D
TRQPMHA128E078B979,SOSHDEL12A6701F300,ARN0YZ71187B9BA57B,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Love Is Strange,Some Of Your Lovin',Lotta Lovin',174.0,273.0,227.0,SOOTSBE12A6D4F737E,SOHBAJS12A6D4F7FE4,SODRNQZ12A8C140D9C
TRZPSAF128F9349767,SOLOQYJ12AB0188A53,AR20CFC1187B98A25D,Ray Charles,Kiss me baby,jazz,Don't You Know,Sit Right Here,I'm Looking For A Woman,214.0,207.0,134.0,SOIFMOR12A8C13C0CD,SOWAVSL12A8C136C8C,SOVDTXK12A8C137135
TRAEPAC12903CE5DC8,SOELRRQ12AB0188C34,AR20CFC1187B98A25D,Ray Charles,Let's Go,jazz,Don't Let Me In,If You Really Love Me,Beat Again,254.0,233.0,401.0,SOOKQDK12AF729E6F9,SOOKKON12A6D4FA2D3,SOJGMRG12AB017F65F
TRMJMVW12903CD44F4,SOZKIGX12D021902C2,AR20CFC1187B98A25D,Ray Charles,Moon Over Miami,jazz,How High The Moon,Russian Lullaby,Paper Moon,174.0,188.0,134.0,SOCHOVE12AB018024D,SOCJWJP12D021989D1,SOFNZFQ12A8C13E749
TRBXTYM128F930793B,SOAAYTO12D021B0A4B,AREIN101187FB5A5FA,Nat King Cole,Hit That Jive Jack,jazz,Shake,Indian Dance,Big Fat Mama Blues,267.0,420.0,162.0,SOLLIJW12A58A7C677,SOUFKJQ12A58A77756,SOQYSLB12AC4688A9E
TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,The Christmas Song,The Colliers,Tell Me Something I Don't Know,101.0,202.0,505.0,SOBTVBX12A8C131C20,SOEEVZS12A58A7CDE8,SONLEKN12AC9618818
TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,It's You,To Be Young_ Gifted And Black (LP Version),My Finest Hour,242.0,144.0,297.0,SOLWRIV12A8C137BF0,SOTSVOO12A58A77626,SOPHCZO12A58A7A8A1
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,Just Because,The Very Thought Of You,You Give Good Love,160.0,179.0,390.0,SOHBRIE12AB018A782,SOLCRAY12A6D4F6095,SOLKWCR12D021B4177
TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,Stay Gold,Evening's Fall,All In My Head,110.0,142.0,224.0,SOIKZHB12A6701D801,SOLNGCK12A6D4F6657,SOQMJOY12A6D4FA358
TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,Lover,For You,Holding On To Love,68.0,195.0,259.0,SOVKXWX12A8C142D66,SOABFLW12D0219A135,SOMGZNC12A8C13BE5B
TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,Smoke Gets In Your Eyes,Find My Way Back To My Heart,I've Gotta See You Smile,97.0,246.0,200.0,SOZWHCF12AF729B304,SOZYCGI12AB0189CA4,SOQSRFG12AC468A4C0
TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,Cry Baby,G Up,Every Night About This Time,364.0,161.0,127.0,SOFDHQR12A8C1311D3,SOMYBOF12A8C139A8D,SOEMKGM12A8AE46C30
TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,What You Do To Me,Your Eyes,Never Too Much,436.0,374.0,349.0,SOVNMOR12A8C142419,SOZYIJW12A8C13D298,SOSEWHU12A8AE484E5
TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Love Me Warm And Tender,Nighttime Birds,Summertime,173.0,42.0,229.0,SODZAAQ12A8AE47CCF,SOECURC12A67ADAB20,SOUSBMR12AF72A15F7
TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,A Moment Isn't Very Long,Meditation,Unforgettable,180.0,207.0,117.0,SOMOVAP12CF5F89359,SOKXDXX12A6D4F971C,SOBHTSP12D021B0A27
TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Rudolph The Red Nosed Reindeer,Reeperbahn,Red Beans & Rice,166.0,221.0,499.0,SOKLJDT12AB0189177,SOIPTAE12A6D4F7967,SOODNXY12A6310E2EE
TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,May It Be,I Wish You Love,Words of Tranquility,108.0,120.0,154.0,SOKQPSS12A8C136B9F,SOWTGSY12A6D4FA8D2,SOBTJLO12AB01899CE
TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,Buzz Me,Phantom,Otha Fish,178.0,212.0,997.0,SOHUDYH12A6701F64B,SOSMJIB12AC468B82A,SOZTZRR12A58A80C97
TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,Saturday Evening Blues,Old Smyrna Road,Don't You Know,184.0,177.0,214.0,SOAJPIP12AC4688248,SOPEOOD12AC9097E19,SOIFMOR12A8C13C0CD
TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,Killing,Better Days,Down And Dirty,188.0,180.0,306.0,SOLGHCW12A6D4FA445,SORAYRE12AB01846B3,SOHZVBU12A6D4F7524
TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,You're A Zombie,She's Gonna Break Soon (Radio Edit) (w/o Horns),Bar Fight,294.0,379.0,45.0,SOTGQLR12A8C13C7B4,SOESFRD12A67020489,SOCQFKW12AB01841B5
TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,Love Don't Love You (LP Version),You Sure Love To Ball,One More Day,399.0,348.0,81.0,SOUFGAS12A58A7CBE2,SOPWIUY12AB0182843,SOHXPUB12A6D4F89E5
TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,Sweet Inspiration,Singing Softly To Me,The Chosen Ones,151.0,205.0,183.0,SOEOCJO12AB018203B,SOTTGHP12AF72AD04C,SOABCHK12A8C13572B
TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,Passin' Me By,Mr Rock & Roll,Swimmer,697.0,319.0,136.0,SOSTXYN12A6D4F67D4,SOEPPKW12A8C1310DF,SOGRZHT12A8C13CE02
TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,Guilty,Silence,Let's Kiss and Make Up,169.0,282.0,228.0,SOHNMXF12A8C131DBC,SOCJBJD12A8AE479C7,SOVBUSA12D02191F09
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,It's a Pity to Say Goodnight,Cousin Dupree,It's Never Too Late,172.0,306.0,168.0,SOQGHAA12A8C144504,SOIPSLZ12A8C140561,SOENOLI12A6D4F7040
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,Sur Le Fil,Le Rêve Des Filles,Thérapie De Groupe,177.0,199.0,140.0,SOANUQC12A6D4F79CD,SOYDPTG12AB0185EE5,SOTSVWN12AB0185DA5
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,Back Then,Fell in Love Without You (Cd),I Can't Stand the Rain,407.0,188.0,174.0,SOKFMCV12A67AE0CBB,SOWMAZE12A58A79390,SOGZJZU12AF72A0D45
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,Disgusted,The Hunter,Academy Fight Song,246.0,119.0,164.0,SOVBSIS12AB018608F,SOHZCFB12A8C13E063,SOUHBNB12B0B809347
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Elefanter,Lieber einen paffen,Es geht mir gut,125.0,146.0,160.0,SOTNZIR12A8C143CA4,SOGQNZK12AB0184E50,SORBBZK12A6D4FADEE
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,(You Were Made) Especially For Me,Anyone Who Knows What Love Is (Will Understand),In Love In Vain,242.0,139.0,85.0,SOPGSCU12D0219384E,SONUKMU12A6D4F92D5,SOBPBAV12A8C13837D
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,Falling In Love Again,Never Gonna Fall,Taking A Chance On Love,275.0,413.0,164.0,SOLTDSC12AB01811B7,SOHKVHV12A8C13A937,SOCKBJS12A8C13110A
